fecha,Bolilla 1,Bolilla 2,Bolilla 3,Bolilla 4,Bolilla 5,Bolilla 6,0,1,2,3,4
2009-10-13,12.0,21.0,25.0,36.0,37.0,39 ,,,,,
2009-10-12,7.0,9.0,12.0,14.0,16.0,27 ,,,,,
2009-10-09,2.0,8.0,31.0,36.0,38.0,39 ,,,,,
2009-10-08,7.0,9.0,18.0,23.0,24.0,34 ,,,,,
2009-10-07,1.0,2.0,22.0,24.0,25.0,39 ,,,,,
2009-10-06,5.0,9.0,20.0,25.0,29.0,38 ,,,,,
2009-10-05,8.0,9.0,12.0,19.0,23.0,39 ,,,,,
2009-10-02,7.0,17.0,23.0,28.0,32.0,35 ,,,,,
2009-10-01,6.0,24.0,27.0,37.0,39.0,40 ,,,,,
2009-09-30,6.0,7.0,29.0,31.0,34.0,35 ,,,,,
2009-09-29,4.0,6.0,12.0,23.0,38.0,39 ,,,,,
2009-09-28,5.0,7.0,20.0,27.0,30.0,36 ,,,,,
2009-09-25,2.0,8.0,13.0,17.0,30.0,36 ,,,,,
2009-09-24,13.0,16.0,21.0,26.0,28.0,33 ,,,,,
2009-09-23,7.0,15.0,18.0,26.0,35.0,37 ,,,,,
2009-09-22,2.0,9.0,10.0,26.0,30.0,32 ,,,,,
2009-09-21,19.0,28.0,30.0,32.0,33.0,35 ,,,,,
2009-09-18,14.0,21.0,24.0,25.0,28.0,35 ,,,,,
2009-09-17,2.0,13.0,18.0,29.0,33.0,39 ,,,,,
2009-09-16,6.0,19.0,22.0,30.0,32.0,37 ,,,,,
2009-09-15,7.0,8.0,11.0,13.0,28.0,36 ,,,,,
2009-09-14,6.0,14.0,19.0,26.0,32.0,33 ,,,,,
2009-09-11,3.0,11.0,17.0,33.0,34.0,37 ,,,,,
2009-09-10,6.0,7.0,8.0,12.0,15.0,36 ,,,,,
2009-09-09,2.0,5.0,10.0,25.0,34.0,37 ,,,,,
2009-09-08,2.0,12.0,24.0,25.0,31.0,32 ,,,,,
2009-09-07,11.0,13.0,19.0,22.0,29.0,35 ,,,,,
2009-09-04,10.0,14.0,17.0,29.0,32.0,36 ,,,,,
2009-09-03,6.0,11.0,16.0,17.0,27.0,35 ,,,,,
2009-09-02,2.0,4.0,5.0,14.0,37.0,38 ,,,,,
2009-09-01,10.0,15.0,16.0,24.0,28.0,37 ,,,,,
2009-08-31,3.0,17.0,23.0,34.0,36.0,40 ,,,,,
2009-08-28,2.0,9.0,14.0,25.0,28.0,35 ,,,,,
2009-08-27,7.0,13.0,14.0,25.0,28.0,40 ,,,,,
2009-08-26,18.0,23.0,25.0,26.0,27.0,32 ,,,,,
2009-08-25,2.0,20.0,23.0,28.0,33.0,39 ,,,,,
2009-08-24,3.0,11.0,19.0,24.0,32.0,35 ,,,,,
2009-08-21,6.0,9.0,16.0,20.0,26.0,28 ,,,,,
2009-08-20,10.0,18.0,19.0,20.0,30.0,33 ,,,,,
2009-08-19,6.0,9.0,21.0,24.0,29.0,37 ,,,,,
2009-08-18,5.0,7.0,12.0,22.0,24.0,35 ,,,,,
2009-08-17,9.0,11.0,18.0,22.0,23.0,40 ,,,,,
2009-08-14,7.0,11.0,15.0,19.0,26.0,30 ,,,,,
2009-08-13,10.0,12.0,14.0,18.0,34.0,39 ,,,,,
2009-08-12,5.0,7.0,15.0,23.0,25.0,32 ,,,,,
2009-08-11,9.0,10.0,11.0,21.0,33.0,36 ,,,,,
2009-08-10,10.0,20.0,28.0,34.0,37.0,39 ,,,,,
2009-08-07,10.0,15.0,16.0,18.0,21.0,39 ,,,,,
2009-08-06,8.0,15.0,20.0,22.0,31.0,32 ,,,,,
2009-08-05,4.0,5.0,10.0,24.0,25.0,34 ,,,,,
2009-08-04,15.0,16.0,29.0,30.0,31.0,37 ,,,,,
2009-08-03,1.0,4.0,7.0,12.0,30.0,33 ,,,,,
2009-07-31,11.0,23.0,24.0,30.0,32.0,33 ,,,,,
2009-07-30,2.0,5.0,20.0,31.0,33.0,35 ,,,,,
2009-07-29,14.0,15.0,19.0,22.0,28.0,36 ,,,,,
2009-07-28,2.0,11.0,12.0,13.0,21.0,28 ,,,,,
2009-07-27,2.0,11.0,15.0,27.0,34.0,40 ,,,,,
2009-07-24,5.0,9.0,23.0,26.0,34.0,36 ,,,,,
2009-07-23,2.0,12.0,16.0,22.0,38.0,40 ,,,,,
2009-07-22,11.0,25.0,31.0,35.0,37.0,40 ,,,,,
2009-07-21,2.0,19.0,21.0,24.0,33.0,39 ,,,,,
2009-07-20,1.0,8.0,15.0,16.0,26.0,38 ,,,,,
2009-07-17,1.0,3.0,13.0,28.0,30.0,31 ,,,,,
2009-07-16,3.0,5.0,8.0,16.0,21.0,26 ,,,,,
2009-07-15,6.0,16.0,27.0,31.0,35.0,39 ,,,,,
2009-07-14,5.0,10.0,19.0,35.0,36.0,40 ,,,,,
2009-07-13,3.0,11.0,15.0,20.0,22.0,35 ,,,,,
2009-07-10,9.0,13.0,16.0,21.0,22.0,26 ,,,,,
2009-07-09,15.0,16.0,18.0,25.0,35.0,36 ,,,,,
2009-07-08,5.0,6.0,17.0,31.0,32.0,36 ,,,,,
2009-07-07,2.0,17.0,20.0,22.0,27.0,29 ,,,,,
2009-07-06,6.0,21.0,22.0,31.0,35.0,39 ,,,,,
2009-07-03,8.0,12.0,14.0,20.0,25.0,39 ,,,,,
2009-07-02,3.0,10.0,17.0,31.0,34.0,37 ,,,,,
2009-07-01,11.0,14.0,22.0,24.0,32.0,35 ,,,,,
2009-06-30,3.0,11.0,13.0,17.0,33.0,36 ,,,,,
2009-06-29,4.0,9.0,13.0,15.0,16.0,17 ,,,,,
2009-06-26,5.0,25.0,28.0,30.0,35.0,37 ,,,,,
2009-06-25,4.0,8.0,11.0,14.0,18.0,36 ,,,,,
2009-06-24,3.0,9.0,11.0,12.0,13.0,21 ,,,,,
2009-06-23,1.0,29.0,30.0,33.0,34.0,37 ,,,,,
2009-06-22,2.0,14.0,18.0,30.0,31.0,38 ,,,,,
2009-06-19,5.0,11.0,13.0,15.0,16.0,22 ,,,,,
2009-06-18,7.0,9.0,15.0,17.0,22.0,27 ,,,,,
2009-06-17,23.0,24.0,25.0,33.0,35.0,40 ,,,,,
2009-06-16,11.0,13.0,15.0,19.0,29.0,39 ,,,,,
2009-06-15,4.0,6.0,23.0,24.0,31.0,38 ,,,,,
2009-06-12,4.0,6.0,11.0,15.0,19.0,31 ,,,,,
2009-06-11,7.0,11.0,25.0,27.0,30.0,40 ,,,,,
2009-06-10,12.0,15.0,16.0,17.0,34.0,35 ,,,,,
2009-06-09,3.0,8.0,18.0,23.0,24.0,27 ,,,,,
2009-06-08,11.0,17.0,23.0,26.0,37.0,38 ,,,,,
2009-06-05,14.0,16.0,17.0,28.0,35.0,37 ,,,,,
2009-06-04,8.0,11.0,17.0,36.0,37.0,39 ,,,,,
2009-06-03,6.0,11.0,20.0,25.0,39.0,40 ,,,,,
2009-06-02,2.0,4.0,16.0,17.0,25.0,32 ,,,,,
2009-06-01,8.0,27.0,31.0,32.0,35.0,36 ,,,,,
2009-05-29,3.0,5.0,7.0,11.0,14.0,33 ,,,,,
2009-05-28,5.0,19.0,36.0,37.0,38.0,39 ,,,,,
2009-05-27,3.0,8.0,24.0,26.0,32.0,36 ,,,,,
2009-05-26,5.0,9.0,10.0,16.0,25.0,26 ,,,,,
2009-05-25,2.0,8.0,9.0,13.0,33.0,40 ,,,,,
2009-05-22,9.0,10.0,15.0,20.0,32.0,34 ,,,,,
2009-05-21,4.0,7.0,14.0,20.0,23.0,27 ,,,,,
2009-05-20,8.0,12.0,17.0,32.0,38.0,40 ,,,,,
2009-05-19,1.0,9.0,22.0,23.0,28.0,40 ,,,,,
2009-05-18,3.0,6.0,9.0,19.0,32.0,35 ,,,,,
2009-05-15,11.0,25.0,26.0,27.0,28.0,40 ,,,,,
2009-05-14,8.0,9.0,10.0,14.0,29.0,38 ,,,,,
2009-05-13,8.0,15.0,22.0,32.0,33.0,37 ,,,,,
2009-05-12,3.0,15.0,20.0,22.0,23.0,27 ,,,,,
2009-05-11,3.0,7.0,21.0,32.0,34.0,36 ,,,,,
2009-05-08,3.0,5.0,7.0,22.0,31.0,39 ,,,,,
2009-05-07,1.0,6.0,11.0,13.0,14.0,38 ,,,,,
2009-05-06,4.0,6.0,9.0,11.0,21.0,40 ,,,,,
2009-05-05,4.0,7.0,27.0,28.0,32.0,40 ,,,,,
2009-05-04,5.0,14.0,18.0,21.0,32.0,38 ,,,,,
2009-05-01,2.0,8.0,16.0,25.0,38.0,40 ,,,,,
2009-04-30,4.0,9.0,24.0,25.0,28.0,32 ,,,,,
2009-04-29,2.0,14.0,19.0,30.0,31.0,40 ,,,,,
2009-04-28,9.0,13.0,20.0,27.0,30.0,35 ,,,,,
2009-04-27,4.0,8.0,15.0,28.0,29.0,40 ,,,,,
2009-04-24,5.0,15.0,17.0,28.0,34.0,36 ,,,,,
2009-04-23,7.0,9.0,21.0,28.0,29.0,33 ,,,,,
2009-04-22,1.0,6.0,27.0,32.0,34.0,38 ,,,,,
2009-04-21,5.0,6.0,15.0,20.0,27.0,40 ,,,,,
2009-04-20,12.0,22.0,23.0,32.0,34.0,38 ,,,,,
2009-04-17,23.0,29.0,33.0,36.0,37.0,40 ,,,,,
2009-04-16,6.0,12.0,14.0,16.0,21.0,24 ,,,,,
2009-04-15,10.0,20.0,22.0,28.0,29.0,39 ,,,,,
2009-04-15,10.0,20.0,22.0,28.0,29.0,39 ,,,,,
2009-04-14,12.0,15.0,18.0,20.0,29.0,38 ,,,,,
2009-04-13,1.0,9.0,12.0,21.0,24.0,36 ,,,,,
2009-04-10,4.0,16.0,19.0,25.0,32.0,38 ,,,,,
2009-04-09,16.0,25.0,27.0,29.0,30.0,35 ,,,,,
2009-04-08,6.0,13.0,19.0,20.0,31.0,40 ,,,,,
2009-04-07,13.0,22.0,24.0,25.0,33.0,40 ,,,,,
2008-08-29,9.0,19.0,27.0,30.0,38.0,39 ,,,,,
2008-08-28,8.0,16.0,21.0,23.0,32.0,38 ,,,,,
2008-08-27,10.0,15.0,16.0,29.0,30.0,36 ,,,,,
2008-08-26,2.0,8.0,9.0,24.0,27.0,35 ,,,,,
2008-08-25,3.0,8.0,15.0,19.0,20.0,28 ,,,,,
2008-08-22,2.0,3.0,15.0,18.0,22.0,23 ,,,,,
2008-08-21,2.0,11.0,17.0,24.0,28.0,40 ,,,,,
2008-08-20,13.0,21.0,25.0,27.0,36.0,38 ,,,,,
2008-08-19,4.0,8.0,16.0,18.0,29.0,38 ,,,,,
2008-08-18,5.0,12.0,14.0,19.0,31.0,38 ,,,,,
2008-08-15,1.0,9.0,28.0,29.0,31.0,39 ,,,,,
2008-08-14,4.0,5.0,9.0,15.0,18.0,37 ,,,,,
2008-08-13,3.0,4.0,5.0,13.0,25.0,30 ,,,,,
2008-08-12,3.0,5.0,8.0,9.0,11.0,27 ,,,,,
2008-08-11,3.0,11.0,28.0,34.0,35.0,40 ,,,,,
2008-08-08,3.0,5.0,15.0,22.0,32.0,34 ,,,,,
2008-08-07,10.0,11.0,20.0,25.0,35.0,39 ,,,,,
2008-08-06,3.0,13.0,18.0,23.0,27.0,30 ,,,,,
2008-08-05,1.0,9.0,10.0,13.0,34.0,39 ,,,,,
2008-08-04,17.0,21.0,31.0,33.0,34.0,36 ,,,,,
2008-08-02,17.0,21.0,31.0,33.0,34.0,36 ,,,,,
2008-08-01,2.0,5.0,7.0,9.0,11.0,12 ,,,,,
2008-07-31,3.0,17.0,19.0,23.0,25.0,31 ,,,,,
2008-07-30,12.0,13.0,21.0,28.0,32.0,35 ,,,,,
2008-07-29,3.0,12.0,31.0,34.0,35.0,37 ,,,,,
2008-07-28,2.0,4.0,9.0,25.0,30.0,34 ,,,,,
2008-07-25,13.0,22.0,23.0,24.0,29.0,35 ,,,,,
2008-07-24,7.0,9.0,26.0,28.0,32.0,38 ,,,,,
2008-07-23,9.0,15.0,21.0,24.0,31.0,35 ,,,,,
2008-07-22,1.0,6.0,12.0,27.0,34.0,36 ,,,,,
2008-07-21,4.0,5.0,20.0,22.0,34.0,40 ,,,,,
2008-07-18,12.0,13.0,18.0,22.0,35.0,38 ,,,,,
2008-07-17,3.0,22.0,27.0,32.0,35.0,39 ,,,,,
2008-07-16,3.0,8.0,11.0,18.0,32.0,37 ,,,,,
2008-07-15,2.0,14.0,15.0,30.0,32.0,37 ,,,,,
2008-07-14,14.0,17.0,21.0,22.0,23.0,24 ,,,,,
2008-07-11,13.0,14.0,22.0,35.0,39.0,40 ,,,,,
2008-07-10,5.0,15.0,16.0,20.0,25.0,28 ,,,,,
2008-07-09,5.0,8.0,10.0,19.0,37.0,39 ,,,,,
2008-07-08,1.0,3.0,7.0,17.0,22.0,33 ,,,,,
2008-07-07,8.0,9.0,30.0,32.0,33.0,39 ,,,,,
2008-07-04,1.0,5.0,8.0,10.0,13.0,36 ,,,,,
2008-07-03,3.0,20.0,22.0,26.0,34.0,35 ,,,,,
2008-07-02,14.0,16.0,20.0,27.0,29.0,33 ,,,,,
2008-07-01,9.0,12.0,20.0,21.0,30.0,35 ,,,,,
2008-06-30,5.0,12.0,17.0,32.0,35.0,38 ,,,,,
2008-06-27,1.0,6.0,12.0,14.0,18.0,26 ,,,,,
2008-06-26,2.0,7.0,18.0,26.0,29.0,32 ,,,,,
2008-06-25,2.0,4.0,5.0,11.0,20.0,28 ,,,,,
2008-06-24,5.0,7.0,15.0,20.0,23.0,30 ,,,,,
2008-06-23,1.0,9.0,17.0,27.0,36.0,38 ,,,,,
2008-06-20,9.0,17.0,19.0,25.0,28.0,31 ,,,,,
2008-06-19,14.0,26.0,27.0,32.0,38.0,39 ,,,,,
2008-06-18,1.0,12.0,15.0,17.0,26.0,30 ,,,,,
2008-06-17,7.0,11.0,12.0,21.0,32.0,33 ,,,,,
2008-06-16,5.0,6.0,20.0,24.0,25.0,31 ,,,,,
2008-06-13,1.0,12.0,24.0,27.0,31.0,34 ,,,,,
2008-06-12,2.0,3.0,14.0,17.0,38.0,40 ,,,,,
2008-06-11,6.0,27.0,29.0,31.0,36.0,38 ,,,,,
2008-06-10,3.0,6.0,19.0,26.0,32.0,35 ,,,,,
2008-06-09,1.0,3.0,5.0,14.0,21.0,24 ,,,,,
2008-06-06,7.0,20.0,25.0,26.0,34.0,38 ,,,,,
2008-06-05,5.0,8.0,17.0,22.0,24.0,39 ,,,,,
2008-06-04,8.0,28.0,31.0,38.0,39.0,40 ,,,,,
2008-06-03,4.0,9.0,20.0,32.0,33.0,39 ,,,,,
2008-06-02,3.0,6.0,14.0,21.0,28.0,40 ,,,,,
2008-05-30,13.0,14.0,17.0,19.0,28.0,35 ,,,,,
2008-05-29,1.0,22.0,28.0,30.0,2.0,38 ,,,,,
2008-05-28,5.0,15.0,18.0,31.0,36.0,37 ,,,,,
2008-05-27,14.0,39.0,10.0,29.0,11.0,31 ,,,,,
2008-05-26,37.0,8.0,15.0,34.0,20.0,40 ,,,,,
2008-05-23,23.0,17.0,32.0,34.0,30.0,13 ,,,,,
2008-05-22,9.0,15.0,14.0,17.0,22.0,10 ,,,,,
2008-05-21,39.0,36.0,37.0,14.0,32.0,06 ,,,,,
2008-05-20,16.0,31.0,23.0,40.0,9.0,04 ,,,,,
2008-05-19,31.0,28.0,24.0,16.0,34.0,25 ,,,,,
2008-05-16,33.0,37.0,39.0,35.0,20.0,40 ,,,,,
2008-05-15,28.0,26.0,24.0,20.0,8.0,14 ,,,,,
2008-05-14,18.0,38.0,6.0,26.0,32.0,16 ,,,,,
2008-05-13,37.0,17.0,16.0,10.0,9.0,11 ,,,,,
2008-05-12,13.0,36.0,8.0,27.0,21.0,11 ,,,,,
2008-05-09,24.0,27.0,38.0,16.0,8.0,11 ,,,,,
2008-05-08,39.0,3.0,29.0,37.0,35.0,04 ,,,,,
2008-05-07,20.0,27.0,19.0,4.0,11.0,01 ,,,,,
2008-05-06,30.0,32.0,8.0,27.0,23.0,18 ,,,,,
2008-05-05,8.0,32.0,1.0,19.0,7.0,20 ,,,,,
2008-05-02,6.0,19.0,27.0,11.0,25.0,39 ,,,,,
2008-05-01,40.0,39.0,38.0,24.0,13.0,15 ,,,,,
2008-04-30,27.0,15.0,39.0,34.0,12.0,31 ,,,,,
2008-04-29,2.0,39.0,18.0,16.0,9.0,12 ,,,,,
2008-04-28,8.0,15.0,4.0,36.0,32.0,26 ,,,,,
2008-04-25,15.0,6.0,34.0,29.0,19.0,37 ,,,,,
2008-04-24,12.0,19.0,26.0,2.0,17.0,16 ,,,,,
2008-04-23,31.0,24.0,38.0,2.0,28.0,08 ,,,,,
2008-04-22,17.0,1.0,3.0,15.0,14.0,25 ,,,,,
2008-04-21,36.0,34.0,20.0,25.0,19.0,37 ,,,,,
2008-04-18,26.0,37.0,15.0,38.0,10.0,19 ,,,,,
2008-04-17,24.0,7.0,16.0,32.0,37.0,29 ,,,,,
2008-04-16,20.0,14.0,5.0,28.0,2.0,25 ,,,,,
2008-04-15,26.0,21.0,3.0,25.0,33.0,36 ,,,,,
2008-04-14,10.0,40.0,17.0,24.0,13.0,23 ,,,,,
2008-04-11,2.0,31.0,17.0,30.0,4.0,15 ,,,,,
2008-04-10,35.0,2.0,34.0,37.0,32.0,19 ,,,,,
2008-04-09,29.0,33.0,21.0,28.0,14.0,10 ,,,,,
2008-04-08,4.0,5.0,25.0,22.0,2.0,01 ,,,,,
2008-04-07,25.0,12.0,18.0,5.0,29.0,17 ,,,,,
2008-04-04,22.0,29.0,19.0,34.0,15.0,06 ,,,,,
2008-04-03,15.0,21.0,8.0,22.0,20.0,23 ,,,,,
2008-04-02,27.0,7.0,13.0,18.0,20.0,29 ,,,,,
2008-04-01,32.0,6.0,35.0,34.0,20.0,09 ,,,,,
2008-03-31,13.0,9.0,12.0,20.0,16.0,18 ,,,,,
2008-03-28,22.0,3.0,10.0,19.0,16.0,01 ,,,,,
2008-03-27,24.0,8.0,29.0,21.0,13.0,40 ,,,,,
2008-03-26,9.0,22.0,21.0,27.0,2.0,06 ,,,,,
2008-03-25,31.0,28.0,12.0,25.0,34.0,17 ,,,,,
2008-03-24,7.0,2.0,37.0,20.0,33.0,27 ,,,,,
2008-03-21,32.0,35.0,13.0,9.0,8.0,36 ,,,,,
2008-03-20,26.0,16.0,1.0,7.0,30.0,27 ,,,,,
2008-03-19,12.0,31.0,15.0,36.0,2.0,16 ,,,,,
2008-03-18,35.0,40.0,29.0,24.0,34.0,13 ,,,,,
2008-03-17,4.0,38.0,37.0,16.0,40.0,21 ,,,,,
2008-03-14,39.0,22.0,4.0,40.0,34.0,01 ,,,,,
2008-03-13,33.0,37.0,18.0,12.0,24.0,09 ,,,,,
2008-03-12,15.0,23.0,32.0,1.0,29.0,08 ,,,,,
2008-03-11,35.0,1.0,5.0,30.0,36.0,04 ,,,,,
2008-03-10,24.0,11.0,38.0,18.0,20.0,14 ,,,,,
2008-03-07,35.0,30.0,34.0,38.0,6.0,10 ,,,,,
2008-03-06,15.0,3.0,23.0,25.0,36.0,19 ,,,,,
2008-03-05,25.0,36.0,10.0,17.0,31.0,30 ,,,,,
2008-03-04,4.0,23.0,1.0,17.0,22.0,29 ,,,,,
2008-03-03,14.0,18.0,37.0,24.0,13.0,09 ,,,,,
2008-02-29,17.0,6.0,31.0,23.0,33.0,11 ,,,,,
2008-02-28,29.0,17.0,22.0,19.0,20.0,09 ,,,,,
2008-02-27,2.0,33.0,10.0,31.0,3.0,22 ,,,,,
2008-02-26,19.0,7.0,5.0,33.0,25.0,22 ,,,,,
2008-02-25,36.0,7.0,11.0,26.0,40.0,03 ,,,,,
2008-02-22,25.0,32.0,2.0,22.0,9.0,39 ,,,,,
2008-02-21,22.0,28.0,4.0,17.0,40.0,10 ,,,,,
2008-02-20,31.0,22.0,9.0,14.0,34.0,15 ,,,,,
2008-02-19,2.0,31.0,8.0,17.0,38.0,05 ,,,,,
2008-02-18,7.0,9.0,24.0,20.0,3.0,26 ,,,,,
2008-02-15,27.0,23.0,9.0,36.0,15.0,14 ,,,,,
2008-02-14,30.0,26.0,7.0,13.0,34.0,32 ,,,,,
2008-02-13,29.0,13.0,21.0,22.0,10.0,31 ,,,,,
2008-02-12,27.0,29.0,6.0,20.0,24.0,11 ,,,,,
2008-02-11,7.0,20.0,5.0,12.0,15.0,13 ,,,,,
2008-02-08,37.0,20.0,40.0,34.0,21.0,03 ,,,,,
2008-02-07,13.0,40.0,8.0,19.0,26.0,01 ,,,,,
2008-02-06,20.0,38.0,33.0,40.0,37.0,21 ,,,,,
2008-02-05,14.0,37.0,24.0,40.0,31.0,35 ,,,,,
2008-02-04,27.0,29.0,35.0,23.0,14.0,25 ,,,,,
2008-02-01,14.0,13.0,6.0,1.0,7.0,15 ,,,,,
2008-01-31,17.0,5.0,20.0,18.0,31.0,06 ,,,,,
2008-01-30,5.0,39.0,26.0,33.0,36.0,24 ,,,,,
2008-01-29,31.0,13.0,36.0,14.0,17.0,27 ,,,,,
2008-01-28,30.0,29.0,40.0,23.0,18.0,13 ,,,,,
2008-01-25,21.0,15.0,24.0,32.0,4.0,14 ,,,,,
2008-01-24,28.0,36.0,33.0,11.0,6.0,38 ,,,,,
2008-01-23,5.0,24.0,28.0,33.0,13.0,20 ,,,,,
2008-01-22,15.0,9.0,23.0,33.0,38.0,26 ,,,,,
2008-01-21,11.0,17.0,39.0,30.0,25.0,33 ,,,,,
2008-01-18,30.0,7.0,6.0,3.0,8.0,18 ,,,,,
2008-01-17,10.0,39.0,29.0,13.0,31.0,03 ,,,,,
2008-01-16,12.0,4.0,34.0,16.0,32.0,22 ,,,,,
2008-01-15,12.0,9.0,34.0,4.0,24.0,06 ,,,,,
2008-01-14,28.0,38.0,18.0,17.0,40.0,13 ,,,,,
2008-01-11,20.0,29.0,27.0,3.0,38.0,09 ,,,,,
2008-01-10,14.0,32.0,29.0,31.0,11.0,17 ,,,,,
2008-01-09,35.0,32.0,40.0,33.0,27.0,21 ,,,,,
2008-01-08,28.0,10.0,40.0,26.0,31.0,33 ,,,,,
2008-01-07,39.0,26.0,2.0,40.0,10.0,36 ,,,,,
2008-01-04,9.0,15.0,4.0,33.0,2.0,29 ,,,,,
2008-01-03,20.0,9.0,4.0,14.0,18.0,22 ,,,,,
2008-01-02,40.0,14.0,38.0,37.0,22.0,23 ,,,,,
2008-01-01,2.0,5.0,18.0,40.0,17.0,19 ,,,,,
2007-12-31,27.0,2.0,8.0,31.0,6.0,16 ,,,,,
2007-12-28,22.0,19.0,27.0,28.0,20.0,32 ,,,,,
2007-12-27,25.0,22.0,4.0,1.0,36.0,29 ,,,,,
2007-12-26,40.0,32.0,9.0,33.0,30.0,03 ,,,,,
2007-12-25,9.0,37.0,39.0,28.0,26.0,23 ,,,,,
2007-12-24,9.0,17.0,28.0,25.0,18.0,07 ,,,,,
2007-12-21,22.0,27.0,11.0,37.0,17.0,29 ,,,,,
2007-12-20,24.0,4.0,18.0,38.0,19.0,21 ,,,,,
2007-12-19,22.0,39.0,38.0,15.0,36.0,11 ,,,,,
2007-12-18,22.0,26.0,35.0,10.0,18.0,25 ,,,,,
2007-12-17,16.0,32.0,40.0,13.0,38.0,26 ,,,,,
2007-12-14,33.0,12.0,30.0,3.0,29.0,28 ,,,,,
2007-12-13,34.0,3.0,21.0,1.0,36.0,07 ,,,,,
2007-12-12,27.0,29.0,35.0,36.0,24.0,15 ,,,,,
2007-12-11,21.0,14.0,23.0,22.0,15.0,02 ,,,,,
2007-12-10,22.0,30.0,24.0,12.0,4.0,15 ,,,,,
2007-12-07,40.0,27.0,5.0,39.0,28.0,26 ,,,,,
2007-12-06,13.0,22.0,11.0,37.0,17.0,40 ,,,,,
2007-12-05,11.0,37.0,33.0,17.0,31.0,27 ,,,,,
2007-12-04,3.0,16.0,29.0,24.0,13.0,31 ,,,,,
2007-12-03,11.0,15.0,7.0,3.0,37.0,19 ,,,,,
2007-11-30,35.0,2.0,33.0,7.0,13.0,28 ,,,,,
2007-11-29,27.0,21.0,38.0,9.0,34.0,39 ,,,,,
2007-11-28,14.0,26.0,19.0,36.0,29.0,15 ,,,,,
2007-11-27,22.0,39.0,31.0,25.0,35.0,04 ,,,,,
2007-11-26,24.0,6.0,13.0,14.0,25.0,02 ,,,,,
2007-11-23,24.0,27.0,22.0,17.0,7.0,40 ,,,,,
2007-11-22,39.0,24.0,8.0,34.0,26.0,10 ,,,,,
2007-11-21,25.0,22.0,6.0,37.0,15.0,26 ,,,,,
2007-11-20,33.0,31.0,19.0,6.0,39.0,25 ,,,,,
2007-11-19,2.0,34.0,12.0,4.0,15.0,27 ,,,,,
2007-11-16,32.0,37.0,2.0,25.0,34.0,09 ,,,,,
2007-11-15,12.0,27.0,29.0,35.0,32.0,05 ,,,,,
2007-11-14,17.0,30.0,4.0,21.0,38.0,23 ,,,,,
2007-11-13,38.0,13.0,26.0,32.0,17.0,24 ,,,,,
2007-11-12,19.0,9.0,4.0,21.0,16.0,08 ,,,,,
2007-11-09,1.0,36.0,6.0,23.0,18.0,13 ,,,,,
2007-11-08,6.0,19.0,2.0,14.0,4.0,34 ,,,,,
2007-11-07,16.0,17.0,9.0,11.0,25.0,08 ,,,,,
2007-11-06,1.0,16.0,30.0,15.0,33.0,34 ,,,,,
2007-11-05,13.0,7.0,29.0,38.0,18.0,03 ,,,,,
2007-11-02,32.0,2.0,40.0,18.0,14.0,28 ,,,,,
2007-11-01,16.0,22.0,2.0,1.0,13.0,21 ,,,,,
2007-10-31,1.0,27.0,6.0,11.0,9.0,25 ,,,,,
2007-10-30,16.0,27.0,23.0,1.0,39.0,18 ,,,,,
2007-10-29,5.0,16.0,15.0,29.0,33.0,31 ,,,,,
2007-10-26,20.0,23.0,21.0,15.0,1.0,02 ,,,,,
2007-10-25,3.0,6.0,37.0,2.0,12.0,34 ,,,,,
2007-10-24,24.0,31.0,7.0,38.0,28.0,27 ,,,,,
2007-10-23,3.0,19.0,34.0,25.0,30.0,04 ,,,,,
2007-10-22,29.0,9.0,35.0,3.0,38.0,32 ,,,,,
2007-10-19,11.0,24.0,37.0,19.0,29.0,21 ,,,,,
2007-10-18,15.0,33.0,8.0,7.0,40.0,32 ,,,,,
2007-10-17,1.0,35.0,31.0,17.0,12.0,30 ,,,,,
2007-10-16,13.0,7.0,24.0,15.0,26.0,10 ,,,,,
2007-10-15,25.0,2.0,5.0,27.0,34.0,29 ,,,,,
2007-10-12,39.0,16.0,4.0,26.0,24.0,35 ,,,,,
2007-10-11,6.0,5.0,20.0,37.0,40.0,04 ,,,,,
2007-10-10,21.0,13.0,16.0,15.0,33.0,38 ,,,,,
2007-10-09,9.0,18.0,21.0,29.0,24.0,19 ,,,,,
2007-10-08,30.0,12.0,7.0,20.0,38.0,32 ,,,,,
2007-10-05,14.0,18.0,39.0,33.0,3.0,08 ,,,,,
2007-10-04,22.0,40.0,13.0,7.0,24.0,02 ,,,,,
2007-10-03,4.0,9.0,6.0,14.0,5.0,32 ,,,,,
2007-10-02,18.0,19.0,21.0,7.0,14.0,15 ,,,,,
2007-10-01,31.0,25.0,40.0,5.0,33.0,16 ,,,,,
2007-09-28,5.0,4.0,25.0,39.0,34.0,33 ,,,,,
2007-09-27,30.0,28.0,10.0,12.0,21.0,39 ,,,,,
2007-09-26,9.0,32.0,26.0,24.0,38.0,36 ,,,,,
2007-09-25,8.0,20.0,23.0,3.0,5.0,35 ,,,,,
2007-09-24,32.0,35.0,18.0,31.0,20.0,24 ,,,,,
2007-09-21,9.0,29.0,6.0,33.0,34.0,18 ,,,,,
2007-09-20,20.0,24.0,4.0,37.0,35.0,07 ,,,,,
2007-09-19,33.0,40.0,19.0,11.0,16.0,26 ,,,,,
2007-09-18,12.0,28.0,33.0,18.0,20.0,36 ,,,,,
